"","TSE_code","year","company","market","TSE_name","TEJ_name2","TEJ_code2","TEJ_name1","TEJ_code1","BTE","CTP_GAAP","CTP_IFRS_CFI","CTP_IFRS_CFO","CTP_IFRS_CFF","PTEBX","EBIT","OERD","OEPRO","NetSales","employee","PB","FA","Land","LandR","GrossSales","TA","TL","INTAN","QUICK","InvIn","InvLoss","OUTINSTI","RELATIN","RELATOUT","FAMILY","FAMILY2"
"13879","M2326",2005,"2393 億光","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",273454,297095,NA,NA,NA,1747596,1747596,160456,318844,6900916,3390,3.22,2258177,35172,0,7056618,9685238,2240639,25567,255.52,-77177,0,44.56,59,26,"M","專業經理人治理"
"13880","M2326",2005,"2406 國碩","TSE","光電業","矽晶圓","M23C7B","光電/ IO","M23C",573,883,NA,NA,NA,-628857,-579587,65866,244494,1784963,542,0.54,2834979,220218,0,1813614,5557869,2000097,733,129.14,0,0,21.21,2,9,"F","單一家族主導"
"13881","M2326",2005,"2409 友達","TSE","光電業","LCD 面板","M23C8A","光電/ IO","M23C",473429,607511,NA,NA,NA,16094568,17406251,4882285,4016672,217388388,24327,1.83,221126839,3590536,0,217839526,329796328,173976836,2483329,78.42,0,588597,65.54,44,17,"M","專業經理人治理"
"13882","M2326",2005,"2426 鼎元","TSE","光電業","磊晶及晶粒","M23C6B","光電/ IO","M23C",38393,36480,NA,NA,NA,197259,230850,86756,24645,2490111,853,1.36,1111212,62273,0,2532668,4334211,1380771,0,137.13,0,9586,12.24,NA,12,"A","共治型態"
"13883","M2326",2005,"2438 翔耀","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",-32471,4873,NA,NA,NA,303545,466099,NA,NA,13158897,6171,0.94,3558088,272657,0,13347500,10423052,6613254,66814,75.06,0,76781,12.37,93,17,"F","單一家族主導"
"13884","M2326",2005,"2448 晶電","TSE","光電業","磊晶及晶粒","M23C6B","光電/ IO","M23C",-57881,0,NA,NA,NA,579614,601580,202753,46505,3362983,1468,2.85,5433245,0,0,3475588,10867402,3476185,36509,170.53,0,0,48.63,NA,36,"M","專業經理人治理"
"13885","M2326",2005,"2466 冠西電","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",-23162,44,NA,NA,NA,20431,21545,28160,35967,903234,617,1.44,377916,58178,0,913462,1174551,219638,2780,156.31,0,0,4.79,0,0,"A","共治型態"
"13886","M2326",2005,"2475 華映","TSE","光電業","LCD 面板","M23C8A","光電/ IO","M23C",201401,192247,NA,NA,NA,-7046397,-5073806,3536678,1779468,103328792,22945,0.87,162498422,3712050,NA,106237419,246763281,151377117,408598,88.94,-91608,0,44.31,38,14,"F","單一家族主導"
"13887","M2326",2005,"2486 一詮","TSE","光電業","光電導線架","M23D9C","電子零組件","M23D",81328,40847,NA,NA,NA,322571,358654,22052,69189,2612109,1421,1.87,1457766,15538,98221,2661312,3548367,1835069,52500,104.54,0,0,4.73,NA,4,"F","單一家族主導"
"13888","M2326",2005,"2489 瑞軒","TSE","光電業","監視器","M23C1","光電/ IO","M23C",43,2148,NA,NA,NA,-303951,-208143,367205,622131,13122452,1750,1.08,1797626,423942,0,13272339,13580313,7968933,108485,151.07,0,0,21.9,21,NA,"F","單一家族主導"
"13889","M2326",2005,"2491 吉祥全","TSE","光電業","光碟","M23C4A","光電/ IO","M23C",19984,112,NA,NA,NA,-308545,-170340,59192,184095,2318154,399,0.21,5744707,721747,0,2344204,8018073,4482293,0,66.85,0,2631,4.39,0,1,"M","專業經理人治理"
"13890","M2326",2005,"2499 東貝","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",42322,121833,NA,NA,NA,256010,256010,NA,NA,2406536,842,2.26,1364181,187539,0,2463504,4903330,2053909,7042,111.64,-11049,0,18.16,NA,20,"F","單一家族主導"
"13891","M2326",2005,"3008 大立光","TSE","光電業","照相機","M23U1","消費性電子","M23U",-43791,59403,NA,NA,NA,1667288,1667906,167300,106692,4026660,4057,9.74,3283995,76435,0,4186286,7386099,1291091,2639,232.51,0,55581,30.47,79,43,"F","單一家族主導"
"13892","M2326",2005,"3019 亞光","TSE","光電業","照相機","M23U1","消費性電子","M23U",83040,98152,NA,NA,NA,2907208,2976518,247197,645312,33593992,13464,3.87,6991026,263457,4462,33736493,21575204,8206256,174288,172.68,-2275,0,50.2,11,14,"F","單一家族主導"
"13893","M2326",2005,"3024 憶聲","TSE","光電業","家電","M15C1","家電製品","M15C",156484,55210,NA,NA,NA,942046,1003584,48540,470737,16789618,2120,1.5,805778,81672,69999,17195086,9191909,3046075,64824,224.1,0,0,27.96,92,0,"F","單一家族主導"
"13894","M2326",2005,"3031 佰鴻","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",85307,96878,NA,NA,NA,422502,422502,28305,61344,2495066,105,2.87,614922,25412,0,2523850,2431744,528848,1713,258.18,0,4537,43.75,0,4,"F","單一家族主導"
"13895","M2326",2005,"3038 全台","TSE","光電業","LCD-其他","M23C8D","光電/ IO","M23C",-63337,31342,NA,NA,NA,327414,349631,97883,312553,4578179,1816,1.61,2851590,0,0,4632902,5917476,3175609,4899,108.89,0,0,36.77,0,22,"M","專業經理人治理"
"13896","M2326",2005,"3049 和鑫","TSE","光電業","觸控面板","M23C8E","光電/ IO","M23C",476501,150745,NA,NA,NA,-345554,4053,275021,307087,15322736,2664,0.89,14458054,275984,0,16184781,29938086,18530469,1015084,85.51,0,648911,34.54,1,76,"F","單一家族主導"
"13897","M2326",2005,"3050 鈺德","TSE","光電業","光碟","M23C4A","光電/ IO","M23C",-99011,34085,NA,NA,NA,-495920,-447974,33758,360622,2497511,747,0.43,3588371,560233,0,2520374,6374763,2335612,13349,164.31,0,0,37.93,8,11,"F","單一家族主導"
"13898","M2326",2005,"3051 力特","TSE","光電業","LCD 原料","M23C8C","光電/ IO","M23C",-228708,402390,NA,NA,NA,-2089761,-1827588,1195016,216671,21773226,4405,2.46,14824792,516297,0,22024387,28780385,17541307,0,76.24,0,0,55.36,0,3,"M","專業經理人治理"
"13899","M2326",2005,"3059 華晶科","TSE","光電業","照相機","M23U1","消費性電子","M23U",61108,12036,NA,NA,NA,1518949,1558469,503750,88132,17132321,2748,2.73,1464728,0,0,17210718,9675179,4994883,12870,137.35,0,10771,57.59,75,0,"F","單一家族主導"
"13900","M2326",2005,"3066 李洲","OTC","光電業","封裝及應用","M23C6C","光電/ IO","M23C",80685,65206,NA,NA,NA,323710,333541,7020,66366,1802200,2042,2.2,1008317,131952,0,1840388,2238509,754773,22620,99.57,0,0,21.23,71,0,"F","單一家族主導"
"13901","M2326",2005,"3128 昇銳","OTC","光電業","監控系統","M23C9","光電/ IO","M23C",12864,0,NA,NA,NA,84377,94723,46585,49333,1201096,234,1.33,257520,78695,0,1213060,845651,438253,0,83.67,0,0,27.78,2,2,"F","單一家族主導"
"13902","M2326",2005,"3149 正達","TSE","光電業","觸控面板","M23C8E","光電/ IO","M23C",36832,17,NA,NA,NA,-53533,-45229,5302,8286,361511,198,1.1,375847,58582,0,364420,751249,317719,0,100.35,0,0,64.74,NA,16,"A","共治型態"
"13903","M2326",2005,"3230 錦明","OTC","光電業","機殼","M23D4","電子零組件","M23D",20259,0,NA,NA,NA,332983,355271,18019,98534,2294255,2697,2.3,1504341,205147,0,2294255,2955262,1570414,20021,91.76,0,0,11.41,42,2,"F","單一家族主導"
"13904","M2326",2005,"3297 杭特","OTC","光電業","監控系統","M23C9","光電/ IO","M23C",5921,20295,NA,NA,NA,159253,159397,30624,53764,1044844,170,1.96,69004,26754,0,1062285,843644,218928,397,228.47,0,1829,13.73,0,16,"A","共治型態"
"13905","M2326",2005,"3339 泰谷","OTC","光電業","磊晶及晶粒","M23C6B","光電/ IO","M23C",9000,0,NA,NA,NA,84482,90967,63747,17047,693379,336,1.55,743904,50292,0,714762,1391131,427161,7676,205.08,0,0,28.34,0,0,"M","專業經理人治理"
"13906","M2326",2005,"3356 奇偶","TSE","光電業","監控系統","M23C9","光電/ IO","M23C",60003,53644,NA,NA,NA,468281,468281,NA,NA,1016315,161,5.44,9027,0,0,1040847,1104667,113310,0,779.13,0,0,39.69,0,42,"M","專業經理人治理"
"13907","M2326",2005,"3362 先進光","OTC","光電業","照相機","M23U1","消費性電子","M23U",6420,1071,NA,NA,NA,61677,62969,37963,4651,406809,824,1.9,147030,0,0,415854,539593,107247,14783,363.34,0,0,24.35,100,0,"A","共治型態"
"13908","M2326",2005,"3406 玉晶光","TSE","光電業","照相機","M23U1","消費性電子","M23U",271451,214180,NA,NA,NA,1303953,1323971,116336,46227,2782873,5172,6.7,1857407,31108,0,2857558,6356886,1709206,78819,403.39,0,0,31.48,99,6,"F","單一家族主導"
"13909","M2326",2005,"3437 榮創","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",10780,21821,NA,NA,NA,98801,115757,131327,206769,2935057,536,0.9,999584,55210,0,2962694,2423333,1504071,0,67.12,-4143,0,38.19,NA,2,"M","專業經理人治理"
"13910","M2326",2005,"3441 聯一光","OTC","光電業","照相機","M23U1","消費性電子","M23U",11777,10284,NA,NA,NA,71460,76374,1276,5268,461630,240,1.42,212066,8173,0,472228,750184,178482,11744,143.07,0,0,16.5,70,63,"F","單一家族主導"
"13911","M2326",2005,"3452 益通","OTC","光電業","太陽能電池","M23C7C","光電/ IO","M23C",9266,0,NA,NA,NA,283931,284199,11974,6874,1160121,178,13.28,332587,0,0,1169707,1088905,166414,895,252.58,0,0,67.83,0,0,"F","單一家族主導"
"13912","M2326",2005,"3454 晶睿","TSE","光電業","監控系統","M23C9","光電/ IO","M23C",37120,3662,NA,NA,NA,232827,233097,57286,32873,905845,108,5.63,119990,50040,0,907784,789819,199047,2539,277.45,0,0,18.3,NA,4,"F","單一家族主導"
"13913","M2326",2005,"3455 由田","OTC","光電業","電機設備","M23H2","電子設備","M23H",5301,12582,NA,NA,NA,106920,109618,78130,73928,745403,188,3.79,85860,41189,0,745404,796908,492765,1380,109.03,0,37,20.25,0,0,"M","專業經理人治理"
"13914","M2326",2005,"3481 群創","TSE","光電業","LCD 面板","M23C8A","光電/ IO","M23C",-88959,0,NA,NA,NA,319226,657556,972159,701099,51855602,15400,3.48,45615385,0,0,52281717,75408834,50842369,0,67.97,0,0,59.93,7,32,"F","單一家族主導"
"13915","M2326",2005,"3504 揚明光","TSE","光電業","光學投影","M23CZ1","光電/ IO","M23C",16086,43843,NA,NA,NA,217254,239725,303761,92185,4892317,1965,3.29,702922,0,0,5029247,2911435,2034082,14349,83.46,0,0,72.57,28,19,"M","專業經理人治理"
"13916","M2326",2005,"5315 光聯","OTC","光電業","LCD-其他","M23C8D","光電/ IO","M23C",-9871,1194,NA,NA,NA,-77276,-47791,9409,164064,2496896,857,1.49,1277271,10400,0,2515015,3999274,1791883,26431,55.71,-484,0,28.06,NA,8,"A","共治型態"
"13917","M2326",2005,"5371 中光電","OTC","光電業","背光模組","M23C8B","光電/ IO","M23C",268618,302264,NA,NA,NA,3097730,3331793,1385234,1590045,60691009,16017,2.2,5812635,23900,0,62780203,34280233,22436341,66801,96.28,0,0,43.17,0,15,"M","專業經理人治理"
"13918","M2326",2005,"5392 應華","OTC","光電業","機殼","M23D4","電子零組件","M23D",-15467,222,NA,NA,NA,197699,202190,0,10155,1072398,3054,3.41,541302,5161,0,1087380,1528306,724904,12773,120.86,0,1682,83.73,75,26,"F","單一家族主導"
"13919","M2326",2005,"5432 達威","OTC","光電業","LCD-其他","M23C8D","光電/ IO","M23C",23598,13243,NA,NA,NA,53401,57927,25536,39144,1458724,1044,0.74,209095,72295,0,1485639,1263650,487468,604,133.71,0,0,6.52,12,1,"F","單一家族主導"
"13920","M2326",2005,"5443 均豪","OTC","光電業","電機設備","M23H2","電子設備","M23H",22088,11983,NA,NA,NA,346335,363757,112342,304005,3446881,1346,1.69,513390,18255,0,3486045,3561726,1543334,422,159.66,-4423,0,36.65,13,64,"A","共治型態"
"13921","M2326",2005,"5484 慧友","TSE","光電業","監控系統","M23C9","光電/ IO","M23C",21765,20432,NA,NA,NA,313426,319757,72384,299855,2200948,349,2.22,278598,66143,0,2200948,2027109,525175,0,149.06,0,1140,33.18,3,68,"F","單一家族主導"
"13922","M2326",2005,"6116 彩晶","TSE","光電業","LCD 面板","M23C8A","光電/ IO","M23C",6244,6244,NA,NA,NA,-9601486,-8660474,1598142,810208,62366100,8600,0.8,75831380,1296529,0,65664158,114659008,56423261,60868,55.21,0,753864,37.47,NA,4,"F","單一家族主導"
"13923","M2326",2005,"6120 達運","TSE","光電業","背光模組","M23C8B","光電/ IO","M23C",88195,129485,NA,NA,NA,1108747,1198998,115524,183841,14759048,5712,1.89,3558609,788182,0,15131324,12697127,6590186,18687,134.06,0,0,46.22,0,0,"F","單一家族主導"
"13924","M2326",2005,"6125 廣運","OTC","光電業","電機設備","M23H2","電子設備","M23H",119790,47299,NA,NA,NA,633687,645705,61850,68758,3964464,1297,1.87,1466029,530798,28387,3981008,4132037,1557020,0,179.85,0,0,10.67,3,0,"F","單一家族主導"
"13925","M2326",2005,"6131 悠克","TSE","光電業","監控系統","M23C9","光電/ IO","M23C",35416,21616,NA,NA,NA,470361,472318,73426,86679,2290986,339,2.73,714323,276949,0,2347736,2118962,702736,11064,141.22,0,0,12.79,NA,22,"F","單一家族主導"
"13926","M2326",2005,"6164 華興","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",31971,28759,NA,NA,NA,98541,100590,NA,NA,1087719,1470,1.29,339488,21612,0,1129032,1535629,485327,11481,164.26,0,0,15.81,41,29,"M","專業經理人治理"
"13927","M2326",2005,"6167 久正","OTC","光電業","LCD-其他","M23C8D","光電/ IO","M23C",22194,281,NA,NA,NA,-268747,-216676,75004,160091,3283707,2198,0.86,2083434,199342,0,3352925,4557224,3363072,6612,38.74,0,0,36.74,NA,40,"M","專業經理人治理"
"13928","M2326",2005,"6168 宏齊","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",61832,21875,NA,NA,NA,212692,214595,85566,155024,2150890,352,2.41,723492,89018,0,2220557,3046211,940218,240480,140.29,0,0,40.58,NA,1,"M","專業經理人治理"
"13929","M2326",2005,"6176 瑞儀","TSE","光電業","背光模組","M23C8B","光電/ IO","M23C",360738,508325,NA,NA,NA,2747752,2841182,123108,253984,22306951,6384,2.43,3232673,0,0,23632484,18439552,7741523,71681,230.53,0,0,68.56,28,6,"F","單一家族主導"
"13930","M2326",2005,"6209 今國光","TSE","光電業","照相機","M23U1","消費性電子","M23U",106425,85861,NA,NA,NA,829505,855775,48211,11551,3109193,4964,2.72,2407977,35696,0,3150843,5989882,2534219,51745,227.28,-1023,0,23.59,0,86,"A","共治型態"
"13931","M2326",2005,"6225 天瀚","TSE","光電業","照相機","M23U1","消費性電子","M23U",5230,17496,NA,NA,NA,-1061333,-991461,265141,312405,3922421,1502,1.57,1365469,30465,0,4501022,4404952,2967886,37400,44.44,-11272,0,19.81,49,72,"F","單一家族主導"
"13932","M2326",2005,"6226 光鼎","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",13253,8271,NA,NA,NA,36606,50609,15067,60339,825539,1177,1.17,312678,44939,0,830709,1096658,618186,47183,69.79,0,1404,9.6,NA,40,"F","單一家族主導"
"13933","M2326",2005,"6234 高僑","OTC","光電業","電機設備","M23H2","電子設備","M23H",164243,156167,NA,NA,NA,674087,684684,36381,48815,2233166,516,3.48,719239,61732,0,2233166,2959417,1639415,19856,72.63,0,0,21.95,1,3,"M","專業經理人治理"
"13934","M2326",2005,"6244 茂迪","OTC","光電業","太陽能電池","M23C7C","光電/ IO","M23C",7677,7490,NA,NA,NA,1167104,1170529,34054,82917,4456163,680,15.14,1021730,27823,0,4478038,3235354,730447,1707,105.08,0,0,20.54,2,4,"M","專業經理人治理"
"13935","M2326",2005,"6246 臺龍","OTC","光電業","背光模組","M23C8B","光電/ IO","M23C",-38796,2649,NA,NA,NA,-575815,-549358,137144,122096,2818750,4738,0.52,596632,23753,0,2818750,3002124,1845050,48243,90.19,0,932,3.3,75,6,"M","專業經理人治理"
"13936","M2326",2005,"6278 台表科","TSE","光電業","PCB 組裝","M23B2B","主機板","M23B",137839,49804,NA,NA,NA,611465,673869,18464,32089,11074177,3400,2.99,1827240,76249,0,11134057,6449874,4483901,6715,84.87,0,0,26.28,0,14,"M","專業經理人治理"
"13937","M2326",2005,"6289 華上","TSE","光電業","磊晶及晶粒","M23C6B","光電/ IO","M23C",12340,11957,NA,NA,NA,196007,222064,182705,30700,2633727,803,2.08,1701526,75800,0,2668953,3751477,1652174,0,228.08,0,0,49.84,0,6,"F","單一家族主導"
"13938","M2326",2005,"8049 晶采","OTC","光電業","LCD-其他","M23C8D","光電/ IO","M23C",1045,16444,NA,NA,NA,-13679,-7488,34946,56590,1359105,881,1.09,380679,46321,0,1383728,1283101,718868,6316,110.72,0,0,26.07,34,0,"M","專業經理人治理"
"13939","M2326",2005,"8064 東捷","OTC","光電業","電機設備","M23H2","電子設備","M23H",73581,107443,NA,NA,NA,433865,440155,150168,178303,2121137,623,3.36,453271,8060,0,2121771,2163351,827142,0,187.36,0,0,67.12,2,77,"F","單一家族主導"
"13940","M2326",2005,"8069 元太","OTC","光電業","LCD 面板","M23C8A","光電/ IO","M23C",46,651,NA,NA,NA,-190875,-119756,426976,84112,11729829,2992,1.38,6596499,0,0,11745743,12177315,6355112,0,30.79,0,10812,63.86,31,31,"F","單一家族主導"
"13941","M2326",2005,"8072 陞泰","TSE","光電業","監控系統","M23C9","光電/ IO","M23C",153698,134712,NA,NA,NA,1130484,1130484,64999,89790,3653331,237,3.85,112248,37230,0,3659913,3278112,554766,0,492.14,-284,0,44.35,0,1,"M","專業經理人治理"
"13942","M2326",2005,"8087 華鎂鑫","OTC","光電業","光碟","M23C4A","光電/ IO","M23C",-7604,4080,NA,NA,NA,-42277,-26812,0,24080,410358,125,0.6,732104,126322,0,415499,1206474,675410,0,174.47,0,233,24.81,0,1,"A","共治型態"
"13943","M2326",2005,"8105 凌巨","TSE","光電業","LCD-其他","M23C8D","光電/ IO","M23C",30019,31273,NA,NA,NA,599625,664054,186419,183482,7760751,3715,1.76,2322850,279956,0,8004062,6248970,3519928,49593,95.2,0,0,58.85,NA,6,"M","專業經理人治理"
"13944","M2326",2005,"8111 立碁","OTC","光電業","封裝及應用","M23C6C","光電/ IO","M23C",40270,26931,NA,NA,NA,183046,184348,18067,41301,964837,1105,2.65,314606,24112,0,992354,1199965,269147,0,277.39,0,1877,15.12,0,2,"M","專業經理人治理"
"13945","M2326",2005,"8215 明基材","TSE","光電業","LCD 原料","M23C8C","光電/ IO","M23C",-18514,887,NA,NA,NA,-1370679,-1236870,319226,304622,5022744,2404,2.89,6825826,0,0,5022744,10432329,7821465,68181,27.95,0,0,62.27,38,22,"M","專業經理人治理"
"13946","M2326",2005,"8240 華宏","OTC","光電業","LCD 原料","M23C8C","光電/ IO","M23C",218320,103753,NA,NA,NA,947165,962665,55467,93816,3949118,1173,6.42,985817,125935,57427,4026458,3530360,1962928,38373,126.71,0,0,39.77,5,41,"F","單一家族主導"
"13947","M2326",2005,"8266 中日新","OTC","光電業","LCD-其他","M23C8D","光電/ IO","M23C",9223,3,NA,NA,NA,155826,157142,15619,15402,1062384,780,1.95,578322,0,0,1062384,977486,188332,0,180.84,0,0,35.59,0,0,"F","單一家族主導"
"13948","M2326",2004,"2323 中環","TSE","光電業","光碟","M23C4A","光電/ IO","M23C",-116754,208244,NA,NA,NA,-876874,-194524,765282,1657829,30113394,5490,0.99,59685140,2739975,5023,30431616,95858160,42113212,149553,115.85,0,1725430,36.24,33,25,"F","單一家族主導"
"13949","M2326",2004,"2340 光磊","TSE","光電業","磊晶及晶粒","M23C6B","光電/ IO","M23C",-2631,35131,NA,NA,NA,-1162979,-989731,418813,171790,5585266,1239,0.51,7337396,257497,0,5900143,13476542,7044732,30086,50.03,0,225282,17.09,20,3,"A","共治型態"
"13950","M2326",2004,"2349 錸德","TSE","光電業","光碟","M23C4A","光電/ IO","M23C",-718823,4965,NA,NA,NA,-7249809,-6838347,711242,2342079,23672931,3655,0.47,49426728,3854998,0,24433795,91495636,37544995,1442148,83.39,0,1237532,24.53,30,43,"F","單一家族主導"
"13951","M2326",2004,"2374 佳能","TSE","光電業","照相機","M23U1","消費性電子","M23U",10809,20767,NA,NA,NA,113794,153612,227265,464535,15478898,713,1.43,1084809,297551,0,15735899,10231021,6715401,11751,71.44,-143112,0,39.88,96,1,"F","單一家族主導"
"13952","M2326",2004,"2393 億光","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",217621,105358,NA,NA,NA,1370369,1370369,129572,249375,6259642,2900,1.56,2077492,35172,0,6464265,8535870,2683364,27033,231.55,-109457,0,57.96,46,30,"M","專業經理人治理"
"13953","M2326",2004,"2406 國碩","TSE","光電業","矽晶圓","M23C7B","光電/ IO","M23C",0,0,NA,NA,NA,-122849,-88516,103128,148795,2056828,533,0.8,3109714,215598,0,2127778,6715607,2541718,0,124.71,0,19176,21.39,3,6,"F","單一家族主導"
"13954","M2326",2004,"2409 友達","TSE","光電業","LCD 面板","M23C8A","光電/ IO","M23C",61346,14189,NA,NA,NA,28024198,28820477,5011547,2447102,168111569,19907,1.74,159743123,159996,0,169817535,230694425,100128830,1062747,74.82,-34268,0,63.78,42,28,"M","專業經理人治理"
"13955","M2326",2004,"2426 鼎元","TSE","光電業","磊晶及晶粒","M23C6B","光電/ IO","M23C",10200,305,NA,NA,NA,262739,293286,85766,23011,2137755,472,0.99,1094248,63790,0,2163792,3734282,1490060,0,119.56,0,2502,10.91,NA,8,"A","共治型態"
"13956","M2326",2004,"2448 晶電","TSE","光電業","磊晶及晶粒","M23C6B","光電/ IO","M23C",221,0,NA,NA,NA,599081,626646,208587,47111,2909695,715,1.65,2983072,0,0,3007064,5966881,2491150,0,86.63,0,8089,76.81,NA,50,"M","專業經理人治理"
"13957","M2326",2004,"2466 冠西電","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",7384,20,NA,NA,NA,49797,50713,27918,23617,872342,390,0.78,389485,58178,0,878981,1235471,296850,4538,115.14,0,5420,0.65,0,0,"A","共治型態"
"13958","M2326",2004,"2475 華映","TSE","光電業","LCD 面板","M23C8A","光電/ IO","M23C",547638,269156,NA,NA,NA,11325849,12441255,3182663,1580272,117102219,22036,1.03,117389984,3399357,NA,120041991,204846944,108632741,435185,90.22,-206480,0,48.89,40,26,"F","單一家族主導"
"13959","M2326",2004,"2486 一詮","TSE","光電業","光電導線架","M23D9C","電子零組件","M23D",28953,9848,NA,NA,NA,109565,138864,11259,63797,1709143,1278,0.95,1306382,15538,98221,1753070,2767345,1526549,42935,86.82,0,1037,2,12,5,"F","單一家族主導"
"13960","M2326",2004,"2491 吉祥全","TSE","光電業","光碟","M23C4A","光電/ IO","M23C",166817,408,NA,NA,NA,-11689571,-11580485,46124,51501,1577937,420,0.43,2212260,236968,0,1605947,4743606,2224452,0,83.69,0,7267264,6.08,4,13,"M","專業經理人治理"
"13961","M2326",2004,"2499 東貝","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",102651,51498,NA,NA,NA,522118,526907,NA,NA,2055021,770,1.69,1159021,187539,0,2106960,4025210,1585675,5354,159.08,-9171,0,12.56,3,27,"F","單一家族主導"
"13962","M2326",2004,"3008 大立光","TSE","光電業","照相機","M23U1","消費性電子","M23U",-38596,9768,NA,NA,NA,1086862,1088095,119176,74204,2702830,2960,3.88,2329395,76435,0,2980271,5549274,645737,2827,397.78,0,45709,33.16,81,23,"F","單一家族主導"
"13963","M2326",2004,"3019 亞光","TSE","光電業","照相機","M23U1","消費性電子","M23U",-85463,79906,NA,NA,NA,2330074,2374012,258016,593904,27148757,14155,3.46,6335213,263295,4462,28030942,19523166,9420467,76733,136.15,0,47462,46.04,15,14,"F","單一家族主導"
"13964","M2326",2004,"3024 憶聲","TSE","光電業","家電","M15C1","家電製品","M15C",139970,104247,NA,NA,NA,727498,776524,54014,168292,9021331,220,1.37,724862,78292,47154,9334592,7768924,3640577,106084,188.6,0,65402,15.45,81,7,"F","單一家族主導"
"13965","M2326",2004,"3031 佰鴻","TSE","光電業","封裝及應用","M23C6C","光電/ IO","M23C",96395,116044,NA,NA,NA,447277,447277,22771,81353,2256288,98,2.05,603552,25412,0,2286747,2108397,462483,1958,214.81,0,29,55.05,0,5,"F","單一家族主導"
"13966","M2326",2004,"3038 全台","TSE","光電業","LCD-其他","M23C8D","光電/ IO","M23C",-1678,67,NA,NA,NA,329359,331383,97797,277653,3539148,984,1.54,1770506,0,0,3577493,3652457,1223836,5559,77.67,-4602,0,42.26,NA,27,"M","專業經理人治理"
"13967","M2326",2004,"3049 和鑫","TSE","光電業","觸控面板","M23C8E","光電/ IO","M23C",368466,99197,NA,NA,NA,1528586,1756648,237283,314661,10691850,1295,0.86,15045480,217085,0,11421682,29200939,17528434,1278870,143.83,0,1417,49.44,13,88,"F","單一家族主導"
"13968","M2326",2004,"3050 鈺德","TSE","光電業","光碟","M23C4A","光電/ IO","M23C",83773,68618,NA,NA,NA,384457,418689,45656,584043,3259030,650,0.65,3630061,561303,0,3304943,6697212,2194164,28520,144.28,0,1131,40.5,12,16,"F","單一家族主導"
"13969","M2326",2004,"3051 力特","TSE","光電業","LCD 原料","M23C8C","光電/ IO","M23C",188198,143948,NA,NA,NA,3228359,3341361,1015668,171549,17012839,3979,2.56,11316833,516297,0,17165242,26798583,15257113,0,75.04,0,0,66.7,0,4,"M","專業經理人治理"
"13970","M2326",2004,"3059 華晶科","TSE","光電業","照相機","M23U1","消費性電子","M23U",3273,25744,NA,NA,NA,442232,502018,211343,29288,8657001,1650,1.27,1073944,0,0,8658741,5994062,2664983,0,205.03,0,13915,50.75,57,0,"F","單一家族主導"
"13971","M2326",2004,"3066 李洲","OTC","光電業","封裝及應用","M23C6C","光電/ IO","M23C",65295,56951,NA,NA,NA,253504,266306,17139,68980,1718349,1744,1.14,1028994,131952,0,1767384,2054829,737362,25231,95.27,0,727,17.64,64,0,"F","單一家族主導"
"13972","M2326",2004,"3128 昇銳","OTC","光電業","監控系統","M23C9","光電/ IO","M23C",-4153,0,NA,NA,NA,41264,55761,43351,52705,1168934,234,0.79,268374,77787,0,1184107,895692,562046,3007,65.18,-408,0,28.98,1,2,"F","單一家族主導"
"13973","M2326",2004,"3149 正達","TSE","光電業","觸控面板","M23C8E","光電/ IO","M23C",36176,6,NA,NA,NA,-111746,-104698,5530,8829,393805,248,1.28,495109,161710,0,404422,978050,454155,0,98.45,0,0,60.69,NA,36,"A","共治型態"
"13974","M2326",2004,"3230 錦明","OTC","光電業","機殼","M23D4","電子零組件","M23D",3890,0,NA,NA,NA,138319,155887,13271,48079,1379563,2244,1.68,1094702,129349,0,1379563,2183884,1290413,19243,67.66,0,0,0,35,6,"F","單一家族主導"
"13975","M2326",2004,"3297 杭特","OTC","光電業","監控系統","M23C9","光電/ IO","M23C",27539,17337,NA,NA,NA,156260,156459,23242,32159,917855,140,1.92,57573,21512,0,934371,614791,191128,0,176.32,-3835,0,12.11,0,9,"A","共治型態"
"13976","M2326",2004,"3339 泰谷","OTC","光電業","磊晶及晶粒","M23C6B","光電/ IO","M23C",-20500,40,NA,NA,NA,163248,171109,53187,26589,638218,283,1.12,697867,50292,0,663892,1349722,398597,5959,172.9,0,0,28.91,0,0,"M","專業經理人治理"
"13977","M2326",2004,"3356 奇偶","TSE","光電業","監控系統","M23C9","光電/ IO","M23C",33784,66393,NA,NA,NA,349926,349926,0,NA,814696,122,3.89,7820,0,0,831937,792836,59172,0,1089.67,0,6434,45.01,0,37,"M","專業經理人治理"
